conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f3d8547b-e7c4-4024-8f2d-0ccf3f522779,utiliser les communications du service mobile aéronautique,released,skill/competence,occupation-specific,,"Utiliser des dispositifs de communications aéronautiques pour transmettre et recevoir des informations techniques à bord et à partir d’avions, conformément aux réglementations et dispositions techniques.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,exploiter des équipements de communication
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f40da95c-febe-406c-96aa-2d6d9c09a0a3,convertir différents formats audiovisuels,released,skill/competence,cross-sector,,"Utiliser des logiciels spécialisés pour convertir des données d’un format audio et/ou vidéo à un autre.
   ",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gérer, collecter et stocker des données numériques"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f4229545-9cd3-4abf-ac7b-744040a7a61b,utiliser un logiciel de contrôle du lait,released,skill/competence,sector-specific,,Utiliser efficacement un logiciel d’analyse du lait et interpréter correctement les résultats.,http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gérer, collecter et stocker des données numériques"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f4346299-e22a-4686-8e61-2c9b0cd51c7d,appliquer des mesures de sécurité numérique,released,skill/competence,transversal,,"Mettre en place des moyens simples pour protéger les appareils et contenus numériques.
  ",http://data.europa.eu/esco/skill/3399045f-8078-4066-8b46-475b49b260ab,travailler avec des appareils et applications numériques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f47a1998-0beb-43be-9f46-380aa4d183da,Jenkins (outils de gestion de configuration logicielle),released,knowledge,sector-specific,,"L’outil Jenkins est un logiciel destiné à l’identification de la configuration, au contrôle, à la comptabilité d’état et à l’audit des logiciels pendant son développement et sa maintenance.",http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,outils de gestion de configuration logicielle | développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f4a6e9f7-5cff-46c0-894c-59c20bb78694,technologie de l’automatisation,released,knowledge,cross-sector,technologie de l’automation,"Un ensemble de technologies qui permettent à un processus, un système ou un appareil de fonctionner automatiquement grâce au recours à de systèmes de contrôle.",http://data.europa.eu/esco/isced-f/0714,électronique et automatisation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996,effectuer des tests de sécurité des TIC,released,skill/competence,sector-specific,,"Exécuter des types d’essais de sécurité, tels que des essais de pénétration du réseau, des essais de technologie sans fil, des examens de code et des évaluations de systèmes sans fil et/ou de pare-feu conformément aux méthodes et protocoles acceptés par le secteur, afin d’identifier et d’analyser les vulnérabilités potentielles.
	",http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f | http://data.europa.eu/esco/skill/33a82b83-c838-4889-ae62-fae1317481eb | http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db | http://data.europa.eu/esco/skill/69cfc5ed-6569-4aca-a4cc-fd782ba51d9c | http://data.europa.eu/esco/skill/a4b2a278-2123-4450-8b43-be01c4f341da | http://data.europa.eu/esco/skill/fe1c2b32-7fe9-4668-affa-07ff658a68cf,protéger des dispositifs tic | protéger des données à caractère personnel et la vie privée | effectuer des tests système | mettre en œuvre la gestion des risques des TIC | protéger la confidentialité et l’identité en ligne | identifier les risques de sécurité des TIC
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f5750c05-7b15-4e0b-8591-f9a1bb95aaac,utiliser des machines-outils,released,skill/competence,occupation-specific,,Programmer et faire fonctionner des machines-outils à commande numérique.,http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,utiliser des outils numériques pour contrôler des machines
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f597f772-24d3-4cec-813c-cf5a7027c794,N1QL,released,knowledge,sector-specific,,La langue informatique N1QL est une langue pour la récupération d’informations provenant d’une base de données et de documents contenant les informations nécessaires.  Il est développé par la société de logiciels Couchbase.,http://data.europa.eu/esco/skill/99207709-d076-4cce-ba38-e90d3bb28806 | http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/9cf681c7-89ec-470c-b651-7fe03786f586,langage de requête Cadre de Description des Ressources | développement et analyse de logiciels et d’applications | langages de requête
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f5ac9226-0ace-4d34-a1c3-7b3845834a98,maintenir un serveur,released,skill/competence,sector-specific,,"Diagnostiquer et éliminer les défauts matériels à l’aide d’une réparation ou d’un remplacement. Prendre des mesures préventives, analyser les performances, mettre à jour les logiciels et vérifier l’accessibilité.",http://data.europa.eu/esco/skill/fbbcb9ab-4b95-4e57-a756-30d08b7da7a5 | http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,maintenir un système de TIC | travailler avec des ordinateurs
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85,utiliser un logiciel d’infographie 3D,released,skill/competence,sector-specific,,"Utiliser des outils informatiques graphiques, tels qu’Autodesk Maya et Blender, qui permettent l’édition, la modélisation, le rendu et la composition numériques de graphiques. Ces outils sont basés sur la représentation mathématique d’objets en trois dimensions.",http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,créer des affichages visuels et des décorations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f5f9b6fe-0ff2-4c0b-887a-12702d8612ba,utiliser une machine à graver CNC,released,skill/competence,cross-sector,,Surveiller et utiliser une machine à graver à commande CNC (commande numérique par ordinateur) conformément aux réglementations.,http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,utiliser des outils numériques pour contrôler des machines
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f632251a-4078-4546-b19f-7ef528d08325,utiliser des outils informatiques,released,skill/competence,cross-sector,,"Employer des ordinateurs, des réseaux informatiques et d’autres technologies et équipements d’information pour le stockage, la récupération, la transmission et la manipulation de données, dans le cadre d’une activité ou d’une entreprise.",http://data.europa.eu/esco/skill/2b34a99f-9813-4c91-9509-b6b9b8c3132e | http://data.europa.eu/esco/skill/580660a6-5d3a-421d-a54f-d85b706c2b2f | http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,mener des collaborations au moyen de technologies numériques | utiliser des outils en ligne pour collaborer | accéder à des données numériques et les analyser
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f6424ebb-8401-446b-9f7e-10d7c854da02,simulation de réseaux TIC,released,knowledge,sector-specific,,Les méthodes et outils qui permettent de modéliser le comportement du réseau TIC en calculant l’échange de données entre les entités ou en capturant et en reproduisant les caractéristiques d’un réseau opérationnel.,http://data.europa.eu/esco/isced-f/0612,conception et administration de bases de données et de réseau
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535,utiliser Microsoft Office,released,skill/competence,cross-sector,,"Utiliser les programmes standard contenus dans Microsoft Office. Créer un document et effectuer un formatage de base, insérer des sauts de page, créez des en-têtes ou des pieds de page, insérer des graphiques, créer des tables des matières générées automatiquement et fusionner des lettres type à partir d’une base de données d’adresses. Créer des tableurs autocalculateurs, créer des images et trier et filtrer les tableaux de données.
   ",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,utiliser des outils numériques de collaboration et de productivité
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f6868852-9bf6-4899-a5d6-5f9532fb877d,concevoir des interfaces pour les composants,released,skill/competence,occupation-specific,concevoir des interfaces graphiques pour des composants | concevoir une interface pour un composant | créer des widget | concevoir des interfaces de composants | créer des interfaces pour les composants | créer des widget interactifs,Utiliser des méthodes et des outils pour concevoir et programmer des interfaces pour des composants logiciels et système.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programmer des systèmes informatiques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f68cd42c-1d67-4ca7-9b37-8f024763823d,scanner des photos,released,skill/competence,sector-specific,,"Scanner des images sur des ordinateurs à des fins d’édition, de stockage et de transmission par voie électronique.",http://data.europa.eu/esco/skill/64e505a8-8c7a-40a4-9776-0fd5ced146fa | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"sélectionner des photos | gérer, collecter et stocker des données numériques"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f6d294f4-db62-4fc5-a7b8-778e5071c112,assurer la modération sur un forum,released,skill/competence,cross-sector,,"Superviser les activités de communication sur un forum internet et d’autres plateformes de discussion en évaluant si le contenu respecte les règles du forum, en appliquant des règles de conduite et en veillant à préserver le forum de tout conflit et contenu illicite.",http://data.europa.eu/esco/skill/5b46f572-7ced-4efd-b270-a81a164d521c | http://data.europa.eu/esco/skill/64e09849-a7db-4d6b-a932-66264420eb97 | http://data.europa.eu/esco/skill/9c17f73f-345c-4c55-8b59-47b445941b7b,modérer des discussions | mettre à profit les médias sociaux à des fins de marketing | assurer la médiation et le règlement de différends
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f6e32a5b-bd38-4dd2-87e5-24d56152bcc6,appliquer manuellement une technologie traversante,released,skill/competence,occupation-specific,,Utiliser une technologie traversante (THT) pour fixer les fils de composants électroniques de plus grande taille au travers des orifices correspondants dans des circuits imprimés. Appliquer cette technique manuellement.,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,mettre en place des systèmes informatiques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f771d20c-815b-43e1-9355-b7f3f63a0b23,promouvoir la prévention contre l’isolement social,released,skill/competence,occupation-specific,,Promouvoir l’utilisation des dispositifs TIC afin d’éviter que le bénéficiaire de soins perde le contact avec son environnement social.,http://data.europa.eu/esco/skill/f9db77be-eb63-4937-a0d0-b581733e7d2a,apporter un soutien pour résoudre des problèmes
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f7e051fc-8f7b-45b3-8911-8ffb9b951f4a,mécanismes de consensus dans la chaîne de blocs,released,knowledge,sector-specific,,"Les différents mécanismes, et leurs caractéristiques, qui garantissent qu’une transaction est propagée correctement dans le registre distribué.
	",http://data.europa.eu/esco/isced-f/0619,technologies de l’information et de la communication (tic) non classés ailleurs
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f7e2eb04-3e50-4561-bce1-7e51a1fec308,définir l’architecture logicielle,released,skill/competence,sector-specific,construire l’architecture de l’application | construire l’architecture du programme | construire l’architecture logicielle | définir l’architecture de l’application | bâtir l’architecture logicielle | définir l’architecture du logiciel | définir l’architecture du programme,"Créer et documenter la structure des produits logiciels, y compris les composants, le couplage et les interfaces. Garantir la faisabilité, la fonctionnalité et la compatibilité avec les plateformes existantes.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,concevoir des systèmes ou applications tic
